sample_id,read_id,read_length,gc_content_pct,mean_quality
SAMPLE1_SE,67fb638c-9fd1-409b-ab96-fe8fadab2c15,278,46.4029,8.3345
SAMPLE1_SE,08dfdde1-dafa-43a2-866d-4d4c7a0bf2db,149,54.3624,20.5705
SAMPLE1_SE,56dcbdd0-0961-4a0a-98e6-2fd5dc9b3d6b,194,40.7216,26.7268
SAMPLE1_SE,b2ac211f-64b8-47f1-b10f-8f2cd2843272,1021,65.9158,29.857
SAMPLE1_SE,097dba18-a410-424b-be82-ee63edca4ab6,345,49.8551,8.8377
SAMPLE1_SE,efaf6470-0c4d-474d-be77-caeb5e6bffb3,264,43.9394,9.3182
SAMPLE1_SE,883f8656-4fef-40d6-84a5-08b243b3bb38,358,42.7374,18.2765
SAMPLE1_SE,d344256d-9e05-41d5-8670-338c1a1dc71c,370,48.3784,17.9405
SAMPLE1_SE,83daa9cc-c832-4fb9-94de-88f7519facbd,175,52.5714,18.0971
SAMPLE1_SE,7507d62d-bdb2-4581-9f2d-2fd89fe65a8c,212,47.6415,19.3066
SAMPLE1_SE,7416849e-875e-4a0e-bbd6-21fa92ae0c43,387,39.2765,27.2429
SAMPLE1_SE,fcfeadd4-194e-43e0-9a25-32fb40f8f1a0,521,59.8848,9.3167
SAMPLE1_SE,cf6d82d6-9632-4d07-a412-6fb8041b1638,579,54.5769,5.9344
SAMPLE1_SE,37bf2380-ac50-4b99-9df7-8048072426ad,930,52.1505,7.5548
SAMPLE1_SE,5a31ca51-00cb-40b4-982b-cc864fa12210,3529,53.5562,5.994
SAMPLE1_SE,a8997e17-f619-455c-bf3f-d8abe254f2db,1032,43.4109,6.4079
SAMPLE1_SE,f83a024c-fae3-40b4-986b-84ef980ba3c2,598,60.7023,30.102
SAMPLE1_SE,b977b124-c5d3-46e5-81d2-d6b7bb595d7b,3480,54.569,11.8842
SAMPLE1_SE,487d4a47-ec07-49f4-8364-f0c3d0148501,382,60.733,14.4188
SAMPLE1_SE,5f84fabb-ad42-4177-b883-d5f8668c23c7,1202,53.5774,27.1473
SAMPLE1_SE,7a396b4f-1cc2-457c-9806-4f409f9d6f10,351,49.5726,6.2165
SAMPLE1_SE,1d602508-c9a0-414c-ac58-002472bcf9af,1348,58.6795,8.7344
SAMPLE1_SE,8bcd8f3f-9192-4ae4-8409-e28753bd47e0,454,62.1145,18.9581
SAMPLE1_SE,8cfb37cf-b5e0-42b4-a8d4-a97fcbe7857a,2059,42.1564,5.425
SAMPLE1_SE,08ada779-ee60-4768-b749-99c3e62409dc,516,67.0543,19.3624
SAMPLE1_SE,c880dbff-9dc5-4e41-8d64-c2bfbb8d9464,2571,56.2427,14.4384
SAMPLE1_SE,0913d077-dada-4e36-b88b-f4d6494ec425,546,65.0183,21.1081
SAMPLE1_SE,b22fa6ce-bea1-444a-a34e-c5619b47d78d,1172,52.901,7.4019
SAMPLE1_SE,44d79326-6332-4b9e-a645-83c3b358ffc0,1001,56.2438,12.9121
SAMPLE1_SE,b5f41c1c-61d3-41c6-9ab4-73f876a3a21d,452,37.1681,5.6748
SAMPLE1_SE,436f9603-f6e7-49be-ad19-c9145ba85de1,1123,51.9145,21.7391
SAMPLE1_SE,90a75fa7-6d45-4c0c-84eb-f6d303313f43,765,63.0065,13.5333
SAMPLE1_SE,041c1126-1eee-4003-8ef8-95bfe6faf1f1,504,60.3175,30.2738
SAMPLE1_SE,6acd89ca-4341-4a9e-b714-82e6a3acc2f6,294,49.3197,6.1633
SAMPLE1_SE,d7531b32-99be-4a98-9189-a2797d66ae3f,2404,55.6988,23.3486
SAMPLE1_SE,c1ddc189-c1f7-4afe-99d8-757bb91751a5,694,49.4236,18.7032
SAMPLE1_SE,666b1b28-92b5-4cc1-ad56-d2527da8aae4,773,54.3338,32.0259
SAMPLE1_SE,1f6babe2-ad30-4f73-94d9-bd3f3548e5d8,3106,59.8841,30.6165
SAMPLE1_SE,10bb984c-a3b0-4fee-bb78-9b5110e45fd5,615,56.748,23.1317
SAMPLE1_SE,00324e62-76e7-47d2-a048-09adebea6314,641,48.0499,6.7239
SAMPLE1_SE,5467c8b5-33b3-4281-8603-968c6e7949d6,1129,56.2445,15.6076
SAMPLE1_SE,caec71e9-b9ce-4293-85a6-6f694d7f4a1a,510,46.0784,29.0039
SAMPLE1_SE,e018add8-f877-4aa9-ba8e-d7b3a860f91f,1680,55.8929,28.3923
SAMPLE1_SE,f7294971-c652-4854-af39-a7e6b6bca343,1555,50.9968,6.1807
SAMPLE1_SE,6cd8ee15-1b74-4d37-b9d1-12bf4f9010f0,7844,37.1239,17.6592
SAMPLE1_SE,7560a38d-456c-4de6-81b4-2708ff26d594,323,54.1796,6.644
SAMPLE1_SE,33857a7f-99aa-42fd-a52d-324e5b1a48eb,368,51.087,23.2609
SAMPLE1_SE,a4090100-4e82-4767-9fa2-575354ccc8e8,161,52.1739,26.205
SAMPLE1_SE,e1eb5488-c4e2-4577-9836-0e8fab85a802,334,51.7964,7.015
SAMPLE1_SE,6dd5a8aa-4bfa-45e5-ade7-a47dcb3e3de5,245,46.1224,15.6367
SAMPLE1_SE,449a873b-8454-4753-80f6-a1571887c5cd,266,47.7444,8.2218
SAMPLE1_SE,91eab53c-899a-4994-a802-9a51aca49fd6,169,56.8047,21.2899
SAMPLE1_SE,8fb7bf43-322e-49f4-b4d5-a81c23e5e044,418,53.11,10.7608
SAMPLE1_SE,1566ea9e-9bca-4184-96c1-0e9e101fb612,1005,55.6219,8.2458
SAMPLE1_SE,e2b37c61-4fb3-4ccd-a432-1766ce7465ed,1580,57.1519,10.7842
SAMPLE1_SE,aba1f549-f53b-4896-86e2-4fce502a136d,530,52.2642,12.2792
SAMPLE1_SE,8fac5a3c-72e9-4088-8f68-478f8fc17cf3,291,42.6117,6.6838
SAMPLE1_SE,46b081f7-e33c-4aa3-b082-b502a0177e8c,233,64.3777,14.279
SAMPLE1_SE,b1a90031-a84f-4129-9ac5-121cb291cef2,387,48.3204,19.9509
SAMPLE1_SE,02021fba-c9c9-4343-ba03-c6b72260ea77,408,55.8824,10.0074
SAMPLE1_SE,8435b9a7-af5b-411e-8aff-850f6655546e,302,47.0199,16.0166
SAMPLE1_SE,7b347949-f0dc-49f7-8d54-bf56a443a5d1,1144,45.8042,6.528
SAMPLE1_SE,37322c55-765a-4ee9-9c75-2ed88557cb02,2254,64.1083,20.067
SAMPLE1_SE,1408f9f7-1a62-4ae8-8d7c-9c6c8b27d6ab,1059,56.6572,16.3588
SAMPLE1_SE,75bfac94-d894-4efa-a116-4e5d1f509ac8,571,53.9405,17.3327
SAMPLE1_SE,cf07f6e7-8012-453f-b84a-fdc48e4f9dd1,444,59.2342,28.7613
SAMPLE1_SE,a42b3771-40f1-4c29-b352-55772063da06,1444,56.2327,9.0478
SAMPLE1_SE,2fe7557a-2a2f-429f-92c6-51b1d441ed9d,1212,52.2277,10.3135
SAMPLE1_SE,ba34b4f9-ffae-414e-9a12-e853e572c60c,5115,56.5982,10.0102
SAMPLE1_SE,aa2973e6-8bcb-4ec3-9d9a-a3c1e4f99cab,484,46.0744,4.7727
SAMPLE1_SE,b33d4258-0d32-40a1-9f44-c00a49e6a718,1030,53.9806,29.9874
SAMPLE1_SE,0d056d61-50eb-46ed-bdda-68fc48c07352,495,47.6768,9.1333
SAMPLE1_SE,cd12a252-b8b8-4288-a1be-873ba49cefb9,473,45.2431,24.0338
SAMPLE1_SE,09c67726-bb67-4f92-a32b-0674675494d1,1204,51.3289,6.2658
SAMPLE1_SE,c3dedf22-9291-4988-bd06-13b0b0ce6c3b,554,48.0144,11.5614
SAMPLE1_SE,ae9ac752-cfb9-4b70-a227-992720614710,962,59.9792,17.9574
SAMPLE1_SE,36f5a743-c96b-4a92-b687-230cd4dcec55,2051,68.5519,26.6392
SAMPLE1_SE,9eefbed1-bc9d-42cd-b586-3f66de8ca918,1003,58.7238,31.8255
SAMPLE1_SE,8e480284-b2a8-4081-b98d-b4011778a267,2097,56.0801,10.3143
SAMPLE1_SE,752f50cc-aab6-4732-8a03-2a3a1c742513,194,46.9072,6.0052
SAMPLE1_SE,b759a831-464b-4ce4-973a-409d73f52630,331,55.287,10.0634
SAMPLE1_SE,2dec810c-131a-41c6-9c6d-d3463606b0a2,243,65.0206,9.4403
SAMPLE1_SE,be3d5096-f436-43ae-9362-8fd52167d040,217,51.1521,15.8571
SAMPLE1_SE,53168481-256c-4b6f-b539-45fd38df85bb,231,39.8268,16.3247
SAMPLE1_SE,e35ebcb1-30a8-4220-aca2-aef5153821f4,238,53.7815,21.8361
SAMPLE1_SE,77a23dd6-b0b2-48e9-a907-fa42a92e7a43,475,49.8947,24.6084
SAMPLE1_SE,841af15f-3add-428d-af1c-64b04c0df4ca,310,50.9677,18.029
SAMPLE1_SE,3fadd53f-1ebd-4b03-b12b-74be301768e3,219,57.0776,29.3151
SAMPLE1_SE,d8769998-d185-4c32-a3dd-080a22ec1d1f,242,56.6116,19.7479
SAMPLE1_SE,50000dd1-52ce-4fc5-ae08-0cef98631dd6,418,46.6507,8.6627
SAMPLE1_SE,f0893edd-3828-4d50-85fb-81dd6f50bb79,470,58.7234,21.1064
SAMPLE1_SE,4216aab3-be39-482a-a0c9-e1576f8dca16,1949,61.8266,23.3828
SAMPLE1_SE,92708eaf-32f9-4f38-b9cc-ddba075fd311,581,55.7659,30.3787
SAMPLE1_SE,bedd77e6-7738-4815-af59-f1b3abf5ca42,574,63.7631,7.2056
SAMPLE1_SE,afec6a7f-a5a1-425d-ba84-ef6784f2fdf1,550,55.8182,26.1709
SAMPLE1_SE,ef2ccf08-078f-405a-b1a6-d97f58acd303,423,55.0827,23.7707
SAMPLE1_SE,a6aa4d9c-e9d8-4123-b280-c7ac393b5c40,3281,48.217,24.5081
SAMPLE1_SE,e11ca62e-806b-4370-8079-187fda5c0ab1,373,36.9973,5.7373
SAMPLE1_SE,67fc7a04-8fc9-439d-b776-be23b6bdde85,865,56.5318,14.5896
SAMPLE1_SE,ac683943-9f68-4824-acfc-fba1ec068609,400,55.5,22.5575
SAMPLE1_SE,5e42fe71-9d1e-4aac-9bbe-ae8cf8396275,2277,57.5758,20.9306
SAMPLE1_SE,063643ee-44a5-4421-b84c-212a7330fef7,307,69.0554,32.6547
SAMPLE1_SE,2adda4b3-bb6a-4c10-8853-f65c56943a00,586,53.5836,16.0904
SAMPLE1_SE,a3da4223-76ac-4c69-a12a-6a61e76f17c9,421,48.2185,4.3135
SAMPLE1_SE,65af08d4-f7b0-40a5-93f0-51e250f214f5,306,59.8039,19.0196
SAMPLE1_SE,5ad41c03-ca87-428f-9860-9a605ff0566b,2240,58.9732,17.4214
SAMPLE1_SE,14c37118-233b-4ddb-a347-dad5acc891b0,753,60.0266,27.907
SAMPLE1_SE,918485bc-cf40-41b7-9527-4ba9cabcaf90,3484,49.3685,27.4136
SAMPLE1_SE,429bdc34-ba39-4c0b-a6d6-cc18a52e74ea,495,50.101,6.6545
SAMPLE1_SE,c81f5ab9-ee57-489b-a015-552d15fb9025,3913,58.3695,21.5265
SAMPLE1_SE,469f5eaa-17c7-4d1d-818a-80e392025f71,610,49.8361,12.5
SAMPLE1_SE,0ffe4af4-e244-482f-8162-6841ff372a08,369,63.9566,23.5637
SAMPLE1_SE,6d4d4695-798d-4db1-9f46-d42a2c196417,840,51.1905,5.9762
SAMPLE1_SE,c840eeb4-7752-4793-bd77-abe35e6b5731,496,58.2661,10.4778
SAMPLE1_SE,ed929f0a-0ae1-43c9-9541-edde1294f9bf,487,44.7639,12.2361
SAMPLE1_SE,c9a11a69-abfe-4f12-8788-84753f8b41f9,230,54.3478,11.813
SAMPLE1_SE,f63700e8-768b-4f13-9dfa-4612d325bcc2,259,50.9653,5.8842
SAMPLE1_SE,9efd27d3-ff60-4867-8c5d-e84eeb094e37,463,53.3477,6.8553
SAMPLE1_SE,efac9dd5-64f2-4bfb-a8ab-aebdbeee2bcd,288,55.2083,27.7778
SAMPLE1_SE,3849cab2-dbf7-4420-bb98-6b24ab663f8d,271,56.0886,14.572
SAMPLE1_SE,1f59ef9d-07b7-46cf-a6fd-2d7564596ab8,358,48.8827,6.933
SAMPLE1_SE,c43c14e5-a22b-432c-ae92-0b4abe642c0a,386,52.8497,28.8964
SAMPLE1_SE,2286faf3-21ac-440b-9b54-9a6a9cbed821,1172,49.9147,15.5725
SAMPLE1_SE,c9bcd9b1-ca87-4528-b87d-c1ba5d21c78c,234,55.1282,14.5385
SAMPLE1_SE,c24e206b-577f-451e-bf59-eafc550829b2,233,43.3476,17.3433
SAMPLE1_SE,93c8a760-cf9f-4af8-97d0-213de2e0993b,291,64.2612,18.1615
SAMPLE1_SE,7eb24202-7c13-4592-8002-a1e265bc16d9,156,45.5128,23.141
SAMPLE1_SE,a59495f0-489c-4e7a-b5e7-7162f0c853c8,171,57.8947,22.9064
SAMPLE1_SE,7817ce32-0fba-4c8e-aa01-2c686db360a3,612,45.915,21.2467
SAMPLE1_SE,677358ca-08b0-4ad4-a5dd-febdf7edd66f,1917,54.0428,6.8039
SAMPLE1_SE,76206a5e-ac8d-41f1-9b50-eab13a8beafb,446,63.2287,7.1256
SAMPLE1_SE,5399ebab-cf83-4fe5-9ff9-ea615ff7fd3d,805,59.5031,28.8261
SAMPLE1_SE,46578169-49e8-454c-bbb2-20ffba9cf2f0,2087,54.4322,24.0791
SAMPLE1_SE,f2fc62a0-87a3-4746-9ce4-0906bb2c3f53,972,53.1893,21.8004
SAMPLE1_SE,c5b8401d-22fc-4bd5-a88e-aaf0a372ad54,1542,56.4851,26.9987
SAMPLE1_SE,6d57d2df-ed3a-49d9-8f8e-f8f255967f03,847,50.6494,14.5962
SAMPLE1_SE,e5de4f02-86cf-4576-8d45-a5166051b3e8,522,43.1034,5.8506
SAMPLE1_SE,6bdec939-6fcd-4a1c-a334-80faaed48765,579,59.0674,27.2988
SAMPLE1_SE,2804d4be-abfd-4325-ac2d-202c53a83177,1041,48.9914,29.9673
SAMPLE1_SE,2570400a-552f-40fd-9667-5cfebfb4ae64,405,51.8519,27.8889
SAMPLE1_SE,d2a07c39-68a9-4d86-bc79-428b265161ba,862,52.7842,12.239
SAMPLE1_SE,08511c31-2cb4-493b-b49a-5788cc2d111f,1300,58.4615,22.4938
SAMPLE1_SE,7ae7abcc-f023-44b9-8433-a74d24168792,1487,69.267,11.7162
SAMPLE1_SE,fc9ef788-ce1e-4e59-875d-0e094837cf5f,687,49.9272,13.2897
SAMPLE1_SE,3cbc1c28-6d35-49ca-80d1-ef9b6de4d3ba,3269,47.9963,5.795
SAMPLE1_SE,d49aff1d-338c-495b-9fc2-f69c2300b174,330,53.6364,25.3909
SAMPLE1_SE,0a167d49-b4b0-4dcd-a308-83b10c90f65b,861,54.4715,15.6632
SAMPLE1_SE,fd6f471c-9306-4e91-b158-ec9cd18352fb,664,47.5904,27.3705
SAMPLE1_SE,939f8edc-d724-4fe4-9309-de224acc36f8,500,54.2,16.218
SAMPLE1_SE,0952d006-ba50-4c5f-9484-7e215831d618,1696,64.6226,21.6757
SAMPLE1_SE,f1f954d9-9f9d-4f4b-a405-4b75d15a01af,572,57.6923,18.4021
SAMPLE1_SE,6c6f6277-1562-49d1-942b-fca690069976,956,53.8703,10.8295
SAMPLE1_SE,27ff1948-c617-490a-b7d9-f033344f1c45,1070,57.2897,5.7561
SAMPLE1_SE,1b24a861-522c-4522-a55a-5dc3a31f559e,1498,48.5314,4.8117
SAMPLE1_SE,6fa1b0fa-3900-486d-93cb-c5b3b7ce4bff,976,55.9426,12.001
SAMPLE1_SE,ad71898d-cc74-4bf6-b710-4f42172308cd,6281,54.0041,17.1626
SAMPLE1_SE,77f07b62-669e-4caa-9e0e-aba92750f3ff,286,49.6503,7.5944
SAMPLE1_SE,1cd44171-9beb-4503-92a3-5bf9de64b3e9,1575,59.0476,26.0127
SAMPLE1_SE,de69dd46-4a0f-4ec6-a622-b2b152cf8f30,225,46.2222,27.6089
SAMPLE1_SE,fc0c2348-b6ad-4c89-8d26-9d65658c903e,248,49.5968,20.4879
SAMPLE1_SE,19c692db-552c-44ee-808d-f9417c7aa246,270,50.3704,26.5222
SAMPLE1_SE,260ebb25-4df0-4793-ad7a-ebd5e0f82ca9,259,42.471,8.7336
SAMPLE1_SE,cc58babc-c874-4d87-ac6c-d11dbdb76002,288,59.0278,19.6493
SAMPLE1_SE,caf84a4d-284e-495b-8e33-2a16d2282d62,273,52.0147,11.0879
SAMPLE1_SE,bba2e43b-e06a-4d61-85f5-ae4740c8d87d,258,49.2248,23.8682
SAMPLE1_SE,c502aac5-ad1e-4479-995f-4cfa86818099,681,56.975,19.8987
SAMPLE1_SE,5ddd6f03-0b3a-438d-9595-eb2fb3fa2124,624,51.6026,5.1074
SAMPLE1_SE,f52607e3-2644-4ccd-afc2-2f6f76a973b3,461,58.1345,27.0521
SAMPLE1_SE,8ffcdce9-8a92-4ba0-bc1f-98d51e491d33,478,49.5816,17.5711
SAMPLE1_SE,86120038-1626-43c0-b186-470b2ba0d2cb,286,54.8951,12.035
SAMPLE1_SE,6b6457bd-3206-48bd-b44e-5408c97543a6,602,52.4917,14.2458
SAMPLE1_SE,8548e43f-8e68-4ae1-980a-d95d669fd0f4,663,54.1478,23.2443
SAMPLE1_SE,04840821-c3e6-4655-9116-d95bdeb1ed07,212,46.2264,7.9198
SAMPLE1_SE,9bae9052-95b8-4362-973c-461fe154169e,304,60.5263,28.6086
SAMPLE1_SE,51d711d0-2f4e-4c6a-8a06-249ebbf3c799,505,66.7327,28.4317
SAMPLE1_SE,a7d726c7-02b0-4b34-9bc4-66e5052333cb,1319,55.724,21.4253
SAMPLE1_SE,8ccef518-8033-41de-aeb0-98a7fc89734e,595,68.9076,7.1176
SAMPLE1_SE,b94e9fb9-348a-44ff-99e5-95ee4cfcdb75,791,55.4994,4.7206
SAMPLE1_SE,580c078f-23a3-4141-aabd-c5e1330ae62f,3518,43.2632,18.4181
SAMPLE1_SE,ee6943ce-b46d-4d39-b5e6-e6ba429b6f1a,351,62.963,30.5242
SAMPLE1_SE,53746679-b333-4e3d-bfc3-7b99e42b513b,830,55.4217,13.4771
SAMPLE1_SE,add83d09-2c91-4b8b-b3b8-e8f6c7573452,777,51.3514,15.0077
SAMPLE1_SE,ce3c4047-2c00-426b-b581-6698fb72e170,1659,52.9837,21.3966
SAMPLE1_SE,9b84bcbb-d20f-471d-9209-23147bb78e54,1933,52.7677,6.6746
SAMPLE1_SE,7070abe1-df0c-4c65-a65c-8997101a76f9,469,44.9893,26.5373
SAMPLE1_SE,4c8e8dd9-6210-4a97-bd12-9ba4f5c76ddb,911,47.0911,8.1866
SAMPLE1_SE,34d67483-ecc7-4e36-b717-9e3fea93b04e,376,52.3936,4.8936
SAMPLE1_SE,a5d7f065-2e5c-495a-9514-186caaa02390,1121,53.9697,28.0482
SAMPLE1_SE,9853dbdd-b005-447e-97fc-6fac51eef275,974,57.8029,11.9281
SAMPLE1_SE,3526cba7-ef53-4037-88b2-d3b600852318,1135,59.207,21.0978
SAMPLE1_SE,40d5f029-c87b-4372-a853-c757de677108,805,66.8323,8.8832
SAMPLE1_SE,49c0ed16-b570-4ce1-8c90-8807f0376194,364,63.1868,19.1236
SAMPLE1_SE,bf7925fb-a1e5-4cf7-a1a5-8d855a781dfb,2404,59.2346,23.1976
SAMPLE1_SE,9058629c-482f-4728-8f0d-6a4cf28427e5,2257,56.358,24.0301
SAMPLE1_SE,fdbec98c-6bb0-4113-b0d4-c3ebed133c7f,920,55.2174,28.7859
SAMPLE1_SE,7a561e3c-a895-4f0e-b62b-23ce1f4fa5f4,987,40.9321,15.0172
SAMPLE1_SE,3db3c341-a58d-439e-9595-180edd562eb0,1452,56.6116,24.3788
SAMPLE1_SE,ce234092-373b-42ec-9adf-5e8f4015b34c,324,55.5556,15.3086
SAMPLE1_SE,b6f3dea1-71a3-403b-92f6-ffd2345024ae,169,55.6213,27.8343
SAMPLE1_SE,1f00ed0f-842f-45f6-a74b-30409cc2606a,198,51.5152,21.2929
SAMPLE1_SE,8cc9a7fa-917c-4c6d-a311-d4b9ce252f15,351,55.2707,14.188
SAMPLE1_SE,9544b574-2acd-497a-8181-6a4fd5192da5,245,52.2449,23.3592
SAMPLE1_SE,8f57ebba-cc7a-4396-8fed-d41959f832e4,381,51.1811,13.5066
SAMPLE1_SE,74d41ce8-746f-4081-9e07-d58b52b95095,240,56.6667,16.9417
SAMPLE1_SE,910f97c5-2b2f-414b-914e-c62ff59c0c0f,388,53.866,25.0979
SAMPLE1_SE,cea0c056-ba6d-460a-bdee-0721960e561e,1061,63.0537,11.2686
SAMPLE1_SE,5b5dccbd-0013-4030-aac2-94677afb8f08,851,58.9894,10.6945
SAMPLE1_SE,72d35abe-1311-4ece-b5ce-2b816ca60136,994,53.6217,20.331
SAMPLE1_SE,8ac1f9d0-2c5a-4050-b06f-30797e3f2c39,426,45.3052,18.6268
SAMPLE1_SE,5cc6240d-408e-45f4-987c-6ff826ef8546,213,54.9296,27.8216
SAMPLE1_SE,1a311acf-909f-420c-a48b-737cfcac93df,231,61.039,18.0173
SAMPLE1_SE,da20b9b1-1edc-44f9-862a-f06b7e88d67a,238,48.7395,21.1261
SAMPLE1_SE,7d8ebce9-a643-4bf8-be23-bc554707f424,230,48.2609,17.587
SAMPLE1_SE,c4eb47d2-0c8d-4df2-9992-806f56b5155a,228,38.5965,5.8202
SAMPLE1_SE,5aa13cd3-8d0f-4e50-ab87-4154cb3bf15c,373,55.2279,9.3164
SAMPLE1_SE,6fe759d2-c332-4865-b2c6-afac7a7e38a5,345,53.3333,11.7246
SAMPLE1_SE,9f5d4800-5bd8-4adc-8b0d-519dab39554f,209,44.9761,11.9809
SAMPLE1_SE,08f9e968-11e7-47ce-bcf3-e421a1d0eb1a,290,40.3448,15.6655
SAMPLE1_SE,4babcf07-cca1-43d6-9ef0-ef0facaceb06,608,66.6118,20.847
SAMPLE1_SE,e936183d-26f1-42af-97ee-470f9894c628,686,55.6851,10.895
SAMPLE1_SE,eb4034f8-30b9-4d21-a711-21e740fe0970,12371,35.753,24.2469
SAMPLE1_SE,d2b04939-8338-4d86-acdd-64c51a0ab4f1,2149,53.0014,21.1805
SAMPLE1_SE,b0927009-6ec7-482d-b82d-de113090e4a8,648,46.4506,4.6327
SAMPLE1_SE,8d323d14-d800-48bc-8c4d-d38a99627376,1158,28.4111,31.2349
SAMPLE1_SE,7e949289-2951-4fca-b519-acf689594913,570,57.8947,31.4509
SAMPLE1_SE,0761fa10-4366-4921-81c7-3245b46fad3e,308,57.1429,19.8279
SAMPLE1_SE,4de89178-9432-492a-9af6-e950da9cb079,1758,56.6553,17.1587
SAMPLE1_SE,4fc074a1-f3a6-4197-93c0-a3002265734a,483,48.4472,25.2836
SAMPLE1_SE,ca858306-b541-4382-ba83-8368bde280c1,4972,56.6975,27.9938
SAMPLE1_SE,99fdba39-83ee-4224-94eb-5d457357af07,849,58.3039,14.5901
SAMPLE1_SE,9a6604bf-10f9-4d09-b426-eb8df68215aa,369,38.2114,13.9919
SAMPLE1_SE,f49f63a8-f30d-43cc-a16b-60541e191b56,769,61.5085,11.9701
SAMPLE1_SE,aad78b3a-5977-4656-9784-a1f0ba7b249e,301,59.4684,15.8472
SAMPLE1_SE,cde19358-8a36-461f-b5f7-9908ea594449,1177,56.3297,9.9252
SAMPLE1_SE,c3891ee4-fe91-41cc-8f52-3e0bf671f6f0,622,32.7974,17.9678
SAMPLE1_SE,6e4bf21e-eaa6-4a29-8e57-40e16a8eb765,11725,33.0832,22.3608
SAMPLE1_SE,034d03bf-4668-48f7-bc8b-2f58205a3915,4348,65.5474,26.4936
SAMPLE1_SE,4c7728d9-3247-4bf4-b2cb-7907f6acd23a,441,62.3583,22.2063
SAMPLE1_SE,47b2700b-5c9f-4e76-94ff-dc5c9e4d91eb,534,57.1161,9.6966
SAMPLE1_SE,2f73dd41-7769-4458-80e3-6d3283b8460a,429,46.3869,8.7552
SAMPLE1_SE,b0986cde-d4fa-41b6-a9c8-709df30d065d,493,65.5172,25.7606
SAMPLE1_SE,8e21225c-3b47-42a6-ab73-fb971b5f5157,387,57.8811,16.1421
SAMPLE1_SE,c58f9d54-3c15-4f20-b549-b715de59bd8b,3470,57.147,7.4608
SAMPLE1_SE,f8a82ee3-857b-4b2e-b5c0-ac3d44776e28,769,31.4694,35.5293
SAMPLE1_SE,e11eb1be-931a-43d6-9491-14b3ef847e3e,2871,48.7983,17.5646
SAMPLE1_SE,c14b48c4-7bb8-4cd3-b491-ce7d922257ac,553,59.4937,27.4629
SAMPLE1_SE,f8e05f14-cb55-4964-ada2-ab1127537978,761,58.7385,22.9435
SAMPLE1_SE,a478ad37-b4e4-41d0-ab12-8451b4c39cf3,852,55.2817,10.3955
SAMPLE1_SE,5440bdff-1ed1-43a4-b942-aeb7b0831479,682,48.0938,20.9707
SAMPLE1_SE,51aa4ee9-c7e8-4a32-97f4-4462395ce140,270,61.4815,30.6111
SAMPLE1_SE,0eb211ec-a196-43f5-ab36-1753b91c7907,311,54.3408,21.3859
SAMPLE1_SE,ec8af5dd-0c62-4bab-a7b3-de96d34c155c,210,49.0476,6.4143
SAMPLE1_SE,96f3c806-d1b6-4909-a5da-4b307ea49c4b,241,45.2282,10.8008
SAMPLE1_SE,c88bb338-19b2-48cc-b7f0-78d127426e18,305,49.1803,23.1574
SAMPLE1_SE,6a8902e4-69c9-439b-9be4-5fd7e3c4f1fe,238,56.3025,9.395
SAMPLE1_SE,3f7b5793-0cb5-4678-b663-a7f51d37ea88,1515,62.8383,26.2785
SAMPLE1_SE,8700efd0-916e-488e-a805-11a08d97a240,388,56.1856,30.9485
SAMPLE1_SE,586575b5-6c12-4ad6-b9f2-6e51784e1adc,640,39.5312,21.0
SAMPLE1_SE,ddfba221-5f17-4265-8340-f861592fc0b6,565,63.1858,15.6991
SAMPLE1_SE,71d74ad5-49f0-4c28-a824-b912caaf2f64,1814,47.7398,6.43
SAMPLE1_SE,5a797d24-5d1a-4fbf-a437-42e3d0388424,246,55.2846,9.2927
SAMPLE1_SE,d98b9608-68fb-41e2-b432-453cccc8c5c7,248,52.8226,10.1008
SAMPLE1_SE,d28e8416-fe0b-468f-9e27-4685ad0f4c82,370,50.2703,19.5216
SAMPLE1_SE,ded0c41d-0da0-49ef-b052-7ccd6f31dbbd,276,54.3478,10.9275
SAMPLE1_SE,1d5d232c-c5ac-4b43-8d10-60c3545a2d79,221,42.5339,12.5566
SAMPLE1_SE,9c3291fd-35b3-4f98-8f75-40075397fea4,312,53.8462,18.4808
SAMPLE1_SE,0361a85c-6fcf-4f51-8c8d-750d9e3e8bbd,198,48.9899,24.4192
SAMPLE1_SE,b10c449e-e939-4cf3-b4e5-63c9e20deaa3,1007,56.4052,8.717
SAMPLE1_SE,656ea2eb-4618-47af-8b44-1168fc204f0d,838,64.3198,21.7518
SAMPLE1_SE,d3803c32-65f4-4e4d-9f64-b85ca017b022,694,58.3573,27.5014
SAMPLE1_SE,c8bfb858-9bdc-45fc-9750-8c0bc9bd5829,647,63.9876,14.626
SAMPLE1_SE,d11f8fe5-ce2b-4b09-b948-97080e70116f,470,58.7234,19.4638
SAMPLE1_SE,4940918f-97ba-4551-aaf2-3ef91c130b3c,1032,53.0039,10.1899
SAMPLE1_SE,c6c19d8a-b9dd-41cc-932b-2d2a2fbf13b0,1053,67.4264,30.7569
SAMPLE1_SE,0f5f3989-bf3b-4b22-8219-e34d358d0f4d,610,59.6721,10.7705
SAMPLE1_SE,d3507459-726c-4b58-97c7-8c9a1ad26087,3967,57.5246,22.8538
SAMPLE1_SE,65d1d451-49c2-469a-baf7-db8af5c23558,412,45.1456,29.0534
SAMPLE1_SE,afed7107-3109-4fa3-a37e-3df853ef15c3,995,61.407,15.7819
